amount,wallet_age_days,daily_txn_count,kyc_status,unusual_time,email_valid,device_new,geo_mismatch,network_flag,label
6219,98,10,1,1,1,1,1,1,1
419,814,3,1,1,1,0,1,1,0
3731,1085,9,0,1,0,0,0,1,1
7787,48,10,1,1,0,1,0,1,1
48791,31,8,0,0,1,1,0,1,1
1431,804,8,0,0,1,0,0,1,0
928,955,1,1,0,1,0,1,1,0
1644,608,3,0,1,0,1,0,1,1
1279,431,7,1,0,1,1,1,1,0
1404,1467,12,0,1,0,0,0,1,1
1188,420,7,0,1,1,1,1,1,1
47224,306,3,0,0,1,1,1,1,1
2491,1322,7,1,0,1,0,1,1,0
1369,610,11,0,1,0,0,0,1,1
665,933,8,0,1,1,0,1,1,1
95019,982,1,0,1,1,0,1,1,1
4724,1002,9,1,1,1,0,1,1,0
959,1459,6,1,0,0,1,1,1,1
31557,87,6,1,1,1,1,0,1,0
3258,472,9,0,1,0,1,0,1,1
7370,306,1,0,0,1,0,1,1,0
53010,1237,8,0,1,0,0,0,1,1
272,602,12,0,0,0,1,0,1,1
1864,1038,9,1,0,1,1,0,1,0
655,490,3,0,0,0,0,0,1,0
8693,1168,9,0,1,1,1,1,1,1
175,1306,1,0,1,1,0,1,1,1
7517,129,11,0,0,0,0,0,1,1
888,571,4,1,1,0,1,0,1,0
104,1229,6,0,0,0,1,0,1,1
7239,715,5,0,1,1,1,1,1,1
55061,504,12,1,1,0,1,1,1,1
98806,81,11,1,1,1,0,0,1,0
13493,64,6,1,1,1,1,0,1,0
42548,1269,6,0,1,0,1,1,1,1
4811,1081,8,1,1,0,1,0,1,1
1052,861,3,0,0,1,0,0,1,1
8485,983,2,0,1,0,1,0,1,1
92456,438,6,0,0,1,1,0,1,1
1327,1336,8,1,1,1,0,0,1,0
384,656,8,1,1,1,1,0,1,0
845,987,11,1,0,1,0,0,1,0
1769,1046,6,1,0,0,0,1,1,0
225,725,6,1,1,0,0,0,1,0
3757,865,12,0,0,1,1,1,1,1
6477,1438,7,1,0,1,0,1,1,0
8625,454,12,0,1,1,1,1,1,1
94951,922,3,0,0,1,0,1,1,1
9574,780,9,0,1,1,0,0,1,1
1582,517,4,0,0,0,0,1,1,1
8465,1176,12,0,0,0,0,1,1,1
113,1452,9,1,0,0,0,1,1,1
1673,1435,6,1,0,0,1,1,1,1
1026,44,7,1,1,1,0,1,1,0
49009,523,2,0,1,1,0,0,1,1
51177,135,9,1,0,0,1,1,1,1
8700,253,10,0,1,1,1,0,1,1
86037,1375,6,0,0,0,0,1,1,1
7901,1018,6,1,1,0,0,1,1,1
43758,604,6,1,1,0,1,1,1,1
2387,381,8,1,1,1,0,1,1,0
8492,508,10,1,0,1,0,1,1,1
18007,790,2,0,1,1,0,0,1,1
4959,755,5,0,0,0,1,0,1,1
44619,535,9,1,0,1,1,1,1,1
1265,537,6,0,1,1,0,0,1,0
93466,1292,12,0,1,0,0,1,1,1
18966,157,1,1,0,0,0,0,1,0
655,1233,7,1,1,1,0,0,1,0
640,1061,11,1,1,1,0,0,1,0
7708,323,7,1,0,0,1,0,1,0
612,501,3,0,1,0,1,1,1,1
935,249,8,1,1,1,1,1,1,1
7481,430,8,1,0,1,0,1,1,0
7353,1478,7,1,0,0,1,1,1,1
27806,49,2,1,0,0,1,1,1,1
7012,1390,5,0,0,0,1,1,1,1
5309,1148,5,1,1,0,1,0,1,0
17106,365,10,0,0,0,1,1,1,1
9852,1429,4,1,1,0,0,0,1,0
783,139,7,0,1,0,1,1,1,1
91933,528,10,1,1,1,1,0,1,1
4355,1456,7,1,0,0,1,0,1,1
1355,894,1,0,0,1,0,1,1,0
53329,1039,9,0,0,1,0,1,1,1
1298,988,1,0,1,0,1,0,1,1
3863,968,2,0,0,1,1,0,1,0
9932,1397,4,1,0,1,1,0,1,0
6282,1287,8,0,0,1,1,0,1,0
1531,40,3,0,0,1,0,1,1,1
1587,1027,1,0,1,0,0,0,1,1
9893,121,12,0,0,0,0,0,1,1
1699,467,6,0,1,1,0,0,1,0
1372,1038,7,1,0,1,1,0,1,0
731,989,6,1,1,0,1,1,1,1
7803,707,3,1,0,0,0,1,1,0
1847,1339,12,1,1,0,0,0,1,0
51167,615,10,1,0,1,1,0,1,0
48261,1244,12,0,0,0,0,1,1,1
1969,189,2,0,0,0,1,0,1,1
9484,1442,11,1,1,1,1,0,1,1
877,956,5,0,1,1,0,1,1,1
5514,1336,4,0,0,1,0,0,1,1
2374,619,2,0,1,1,1,0,1,1
1618,914,12,0,0,0,1,1,1,1
1379,310,7,1,1,1,0,1,1,0
3952,175,4,0,1,1,1,0,1,0
6609,855,5,0,0,0,1,0,1,1
61879,99,1,1,0,0,1,1,1,1
5081,581,2,0,1,0,0,0,1,1
38322,1240,3,1,1,1,0,0,1,0
1898,178,6,1,1,0,0,1,1,0
73444,444,4,1,1,1,1,1,1,1
29937,1105,12,1,1,1,0,0,1,0
9377,642,7,1,0,0,0,0,1,0
5980,1317,6,1,0,0,1,0,1,1
26265,1253,11,0,0,1,1,1,1,1
63811,1133,9,0,0,0,0,1,1,1
2019,675,7,1,1,0,1,1,1,1
73176,1390,9,1,1,0,0,1,1,1
66893,914,3,0,0,1,0,1,1,1
7289,605,10,1,1,0,0,1,1,1
3874,1296,5,0,0,0,1,1,1,1
5015,1359,5,0,1,0,0,1,1,1
855,75,1,0,0,0,1,0,1,1
83289,743,1,1,0,1,0,0,1,0
3986,884,10,1,0,0,0,1,1,1
1366,325,3,0,0,1,1,0,1,0
7074,638,1,0,1,0,1,1,1,1
86094,255,7,1,0,1,1,1,1,0
656,26,10,0,0,0,1,0,1,1
2170,351,7,0,1,0,0,1,1,1
25196,775,4,0,0,1,1,0,1,0
3618,740,12,1,1,1,1,0,1,0
4406,1184,6,1,1,0,1,0,1,0
11310,1232,6,1,1,1,1,1,1,0
5183,608,3,0,0,0,1,0,1,1
4024,871,9,0,0,1,0,0,1,0
45106,461,9,1,0,1,0,0,1,0
4552,1105,11,1,0,0,1,1,1,1
9159,273,11,1,0,0,1,1,1,1
3300,1280,9,1,0,0,0,1,1,1
87022,44,12,0,0,1,1,0,1,1
73672,207,5,0,0,1,1,0,1,1
86991,1308,3,0,0,1,1,0,1,1
166,932,9,0,0,0,0,1,1,1
6275,229,3,0,1,0,0,1,1,1
762,1197,9,1,1,1,0,1,1,1
72916,1460,9,0,0,1,0,0,1,1
6287,525,9,1,0,0,0,0,1,1
49974,919,4,1,1,1,1,0,1,0
505,1121,12,0,1,0,0,0,1,1
1288,883,10,1,0,0,1,1,1,1
81970,864,11,1,1,1,1,0,1,1
6656,1147,8,0,0,0,0,1,1,1
2235,897,10,1,1,0,0,1,1,1
48279,679,3,0,0,0,0,1,1,1
6892,1487,12,0,1,1,0,0,1,1
7315,654,4,1,0,0,1,0,1,0
30684,936,12,0,0,0,0,1,1,1
5475,209,2,1,0,0,0,1,1,0
6402,331,3,0,1,1,1,1,1,1
58348,701,7,0,0,1,1,1,1,1
91861,568,1,0,0,1,0,0,1,1
31926,1449,10,0,0,1,1,1,1,1
9181,649,3,1,0,1,1,1,1,1
9364,579,12,0,1,1,1,1,1,1
10765,182,11,1,0,1,1,0,1,1
6111,447,10,1,1,0,1,1,1,1
4075,1272,7,1,0,0,0,0,1,0
5319,1340,11,1,0,1,1,1,1,1
1705,1180,8,1,0,0,0,0,1,0
5988,323,7,0,1,0,0,0,1,1
2754,425,6,0,0,1,1,1,1,1
623,604,1,0,0,0,1,0,1,1
8910,977,1,0,0,1,1,1,1,1
76343,386,1,1,1,1,1,1,1,1
23634,348,7,1,0,0,0,0,1,0
99243,460,12,1,1,1,0,0,1,0
7586,1282,3,0,1,0,1,0,1,1
79684,1355,11,1,0,0,0,1,1,1
70130,247,8,0,0,0,0,1,1,1
1504,697,1,1,1,1,1,1,1,1
1473,1066,2,0,0,0,0,0,1,1
81364,728,9,0,1,1,0,0,1,1
1745,1076,2,0,1,0,1,1,1,1
31600,1364,9,1,0,0,0,0,1,0
1492,461,10,1,1,1,1,0,1,0
14110,315,1,0,0,1,1,1,1,1
6129,678,10,0,1,1,0,1,1,1
921,609,10,1,0,0,1,0,1,0
38784,753,11,0,0,0,1,0,1,1
5677,1272,1,0,0,0,0,1,1,1
5808,740,12,0,1,1,0,0,1,1
2831,842,10,0,1,1,1,0,1,1
8106,504,9,0,0,0,0,1,1,1
66673,93,8,0,0,0,0,1,1,1
6458,397,6,1,1,1,1,1,1,0
585,1147,2,0,1,1,1,1,1,1
44528,531,12,1,0,1,0,1,1,1
19907,933,2,1,1,1,1,0,1,0
8286,148,8,0,0,0,1,0,1,1
95075,831,10,0,0,0,1,0,1,1
1379,963,7,1,0,1,1,0,1,0
504,1104,7,0,0,1,1,1,1,1
1641,328,5,1,1,1,0,1,1,0
45788,663,1,1,0,0,0,1,1,1
5998,198,9,0,1,1,0,1,1,1
225,248,3,1,1,0,1,1,1,1
516,957,12,1,1,0,1,1,1,1
8733,677,2,0,0,1,1,1,1,1
1606,360,4,1,1,1,0,0,1,0
97233,131,6,0,0,0,0,1,1,1
7480,479,1,0,1,0,1,1,1,1
1533,1119,1,1,0,0,1,0,1,1
91022,908,9,0,1,0,0,0,1,1
9990,1025,3,1,1,1,1,1,1,0
36441,1040,7,0,0,1,0,0,1,0
1329,301,5,1,0,0,0,0,1,0
1054,1193,8,0,1,1,1,0,1,0
23868,1000,2,1,1,1,0,0,1,0
533,162,12,0,0,0,0,0,1,1
1102,1214,2,1,1,1,1,1,1,0
7020,201,9,1,0,1,1,1,1,0
8472,180,6,0,1,1,1,1,1,1
861,1160,11,0,0,0,0,1,1,1
52817,927,4,1,0,0,1,1,1,1
80228,1184,3,1,1,1,0,0,1,0
71401,688,7,0,0,1,1,1,1,1
87487,755,12,1,0,1,0,0,1,1
30991,768,2,1,1,0,1,0,1,0
65390,374,2,0,0,0,0,1,1,1
68587,291,3,0,1,0,0,1,1,1
16977,351,7,0,0,0,1,1,1,1
1691,422,3,1,0,0,0,1,1,0
1296,101,2,0,0,1,1,0,1,1
3318,1048,11,1,1,1,0,1,1,1
1840,888,3,0,0,1,1,0,1,1
1769,1141,3,0,0,1,1,0,1,0
19568,831,11,0,1,0,1,0,1,1
65073,1057,11,0,0,0,1,1,1,1
83868,817,1,1,1,0,0,1,1,1
9583,888,3,1,0,0,1,0,1,1
7040,711,8,1,0,1,1,0,1,0
3454,190,6,0,1,1,1,0,1,0
1030,1347,2,0,1,0,1,1,1,1
17611,743,4,0,0,1,0,1,1,0
65629,1081,6,0,0,1,0,1,1,1
513,1367,10,0,1,0,1,0,1,1
65425,472,11,1,1,1,0,1,1,1
8831,1451,8,1,0,1,0,1,1,0
2249,216,6,0,1,1,1,1,1,1
6271,264,5,1,1,0,1,0,1,0
654,672,1,1,1,0,1,1,1,1
652,1131,1,1,0,0,0,0,1,0
153,592,7,1,1,1,1,0,1,0
10208,1075,12,1,0,0,1,1,1,1
37963,137,7,0,1,1,0,1,1,1
3090,814,5,1,0,0,0,1,1,1
77760,138,10,1,0,0,1,1,1,1
84991,202,2,0,0,0,0,1,1,1
9598,1337,2,1,0,1,0,1,1,0
5612,1231,8,1,0,0,0,1,1,1
93030,1115,2,0,1,1,1,1,1,1
6277,720,5,0,0,0,1,0,1,1
72399,857,9,1,0,0,1,1,1,1
8307,753,2,1,1,0,1,1,1,1
15292,1171,8,1,1,1,1,1,1,0
3144,439,7,0,0,1,0,0,1,0
30977,1291,5,0,0,0,1,1,1,1
5432,944,7,0,0,1,1,1,1,1
36020,1412,8,1,0,1,0,0,1,0
636,1215,7,1,1,0,0,0,1,0
8365,1380,9,1,0,0,0,0,1,1
2699,1271,3,0,0,0,0,0,1,0
677,1143,3,1,0,1,1,1,1,0
3737,233,5,0,1,1,1,1,1,1
8801,731,8,1,0,1,0,1,1,0
441,1242,10,1,0,1,1,1,1,0
7671,597,4,0,1,1,1,1,1,1
7548,864,1,1,0,1,0,0,1,0
5120,741,8,0,0,0,1,1,1,1
51680,982,8,1,0,0,1,1,1,1
8503,357,10,1,0,1,1,0,1,0
4195,1220,6,0,0,0,1,0,1,1
7863,234,7,1,0,1,0,0,1,0
6368,1466,4,1,0,0,1,1,1,0
1809,335,6,0,0,0,0,1,1,1
1518,895,6,1,0,1,1,0,1,0
3593,163,6,0,1,1,1,0,1,0
1562,164,10,0,1,1,1,1,1,1
1450,745,9,1,0,0,1,0,1,0
9832,742,7,0,1,0,0,0,1,1
98455,656,4,0,1,1,0,0,1,1
1296,1160,1,0,1,0,1,0,1,1
41305,404,10,0,1,1,1,1,1,1
218,1141,7,0,0,1,1,0,1,0
7424,37,7,0,0,1,0,0,1,0
324,1325,10,0,0,1,0,0,1,0
45679,139,7,0,0,0,1,0,1,1
6842,746,9,1,0,1,0,1,1,0
407,917,3,1,1,0,1,0,1,1
73092,1127,12,0,1,1,1,1,1,1
1109,1069,9,1,1,1,0,0,1,0
71849,593,3,0,1,0,0,0,1,1
8522,473,3,1,0,0,1,0,1,0
99338,1138,3,0,1,1,1,0,1,1
76607,27,4,1,0,0,0,1,1,1
51305,72,7,0,0,0,1,1,1,1
66422,941,1,0,1,0,1,0,1,1
87537,456,8,1,1,1,0,0,1,0
66999,310,10,1,0,1,1,1,1,1
2900,1095,9,1,0,1,1,0,1,0
603,638,3,1,1,1,1,1,1,1
1965,1105,8,1,0,0,1,0,1,0
6870,172,6,1,0,1,1,1,1,1
7080,1469,8,1,1,1,0,1,1,1
8789,705,3,1,0,0,1,1,1,0
3271,529,4,0,1,1,1,0,1,1
1628,322,6,1,0,1,1,1,1,0
6972,1453,1,0,1,0,0,1,1,1
146,653,4,0,0,1,1,0,1,1
1077,1442,5,1,1,1,0,0,1,0
1359,935,6,0,1,0,1,1,1,1
96978,101,6,0,1,1,0,1,1,1
1547,1263,9,1,0,1,0,0,1,0
91140,600,3,0,0,0,1,0,1,1
827,1246,11,1,0,1,1,0,1,0
3681,775,5,0,0,1,0,1,1,0
77304,671,6,1,1,0,1,1,1,1
2907,177,2,0,0,0,1,0,1,1
619,527,12,0,1,1,0,0,1,1
736,501,7,1,0,0,1,1,1,1
8745,370,1,0,1,1,0,1,1,1
93825,922,4,0,0,0,0,0,1,1
32562,722,9,0,1,0,1,0,1,1
6438,1211,4,1,1,1,0,0,1,0
30202,193,4,0,1,0,1,1,1,1
319,38,2,1,1,0,0,0,1,0
1792,16,2,0,0,1,0,1,1,1
8279,758,2,0,1,0,1,1,1,1
4362,192,2,1,0,0,0,0,1,0
7684,1458,7,1,1,0,0,0,1,0
97069,352,4,0,1,1,1,0,1,1
43153,1012,1,0,1,0,0,1,1,1
869,541,4,0,1,1,0,1,1,1
8432,374,7,0,0,1,1,0,1,1
1944,469,10,1,1,1,0,1,1,0
589,85,3,0,1,0,1,1,1,1
2456,134,2,0,1,0,0,1,1,1
1875,775,6,0,0,1,0,0,1,1
2034,100,2,1,1,1,0,0,1,0
53180,1015,9,0,0,1,0,0,1,1
656,865,5,0,0,0,1,0,1,1
930,1273,8,1,0,0,1,1,1,1
1297,921,12,0,0,0,1,0,1,1
88088,1372,6,0,1,1,1,0,1,1
33243,1153,10,1,0,0,0,1,1,1
298,690,5,0,1,0,0,1,1,1
69877,52,9,1,1,0,0,0,1,1
4599,696,4,1,1,0,0,1,1,0
941,915,5,1,1,1,0,0,1,0
186,1484,12,0,1,0,1,1,1,1
5277,465,6,1,0,0,1,0,1,0
9485,1181,4,1,0,1,0,1,1,0
336,1220,3,1,1,1,1,1,1,1
48210,1161,11,1,0,0,0,0,1,1
593,810,7,1,1,1,1,0,1,0
3899,790,3,0,1,0,0,1,1,1
1534,353,3,1,1,0,0,0,1,0
1579,1440,3,1,0,1,1,1,1,0
31420,1172,9,0,0,1,0,1,1,1
1464,1115,8,0,0,1,1,1,1,1
265,911,7,1,0,1,0,0,1,0
8355,231,9,1,0,0,1,1,1,1
386,379,6,1,0,1,0,0,1,0
8271,505,3,1,0,1,0,1,1,0
63160,785,6,0,0,0,0,1,1,1
1192,198,5,1,0,1,1,1,1,0
302,516,11,0,1,0,1,0,1,1
43848,1086,5,0,0,0,1,0,1,1
1139,1350,2,0,0,1,0,1,1,0
6111,612,12,1,1,1,1,1,1,1
1867,257,12,0,1,0,0,0,1,1
19187,639,4,0,1,1,0,1,1,1
9813,652,10,0,0,0,1,1,1,1
40567,648,2,0,1,1,1,1,1,1
5626,1325,3,0,1,1,0,0,1,1
3010,1082,6,1,1,1,0,0,1,0
2901,409,3,1,1,0,0,0,1,0
1023,219,8,0,0,1,0,1,1,0
1064,589,3,0,1,1,0,0,1,0
7317,443,6,0,1,1,1,0,1,0
4839,767,10,1,1,1,0,0,1,1
6511,433,11,1,1,0,1,1,1,1
2696,1097,9,0,1,0,1,1,1,1
55914,457,6,1,0,0,1,0,1,0
16139,658,11,0,0,0,0,0,1,1
17856,507,3,1,0,1,1,0,1,0
6371,760,11,1,0,0,0,1,1,1
4146,755,5,0,0,0,1,0,1,1
82050,1007,5,0,1,1,1,0,1,1
69296,480,2,0,1,1,0,1,1,1
9338,1329,7,1,1,1,1,0,1,0
1601,972,4,0,0,0,1,0,1,1
16216,749,8,0,0,0,1,1,1,1
9271,423,7,0,1,1,0,0,1,1
7781,942,5,0,0,0,1,1,1,1
3948,544,2,1,0,0,1,1,1,0
9131,443,2,0,1,1,0,1,1,1
667,1362,8,0,1,0,1,1,1,1
8343,1109,11,0,0,1,1,0,1,1
71893,342,6,0,0,1,1,0,1,1
1517,910,2,0,0,1,0,0,1,0
81390,98,8,1,0,0,1,1,1,1
5504,821,11,0,0,1,0,1,1,1
878,770,4,1,1,1,1,0,1,0
1264,572,1,0,0,0,0,0,1,0
87378,443,1,1,1,0,0,1,1,1
943,1447,11,1,1,1,0,0,1,1
128,406,4,1,1,1,0,0,1,0
98187,26,6,1,1,0,1,1,1,1
2727,358,4,1,0,1,1,1,1,0
1164,1462,6,0,0,0,0,1,1,1
12977,1240,7,0,1,0,1,0,1,1
1785,1062,12,1,1,0,0,0,1,0
2877,386,11,1,1,1,1,1,1,1
1524,1371,11,1,1,1,1,1,1,1
739,267,3,1,0,1,0,0,1,0
9160,426,3,1,0,0,0,1,1,0
1259,1175,1,1,1,1,1,0,1,0
1732,1015,5,0,0,1,1,1,1,1
6001,348,2,1,0,1,1,1,1,1
3788,708,9,1,0,0,0,0,1,0
32237,729,1,1,0,1,1,0,1,0
4285,1271,5,1,0,0,1,0,1,0
1226,1041,12,1,1,0,0,0,1,0
934,1214,1,0,1,0,0,1,1,1
70022,1405,3,0,1,1,1,0,1,1
3406,774,1,1,1,1,1,0,1,0
65626,723,11,1,1,0,1,1,1,1
748,1003,2,1,0,0,1,1,1,1
61524,830,6,0,0,0,0,1,1,1
3792,227,10,1,0,0,1,1,1,1
67600,1256,4,0,0,1,1,0,1,1
1488,1068,4,1,0,1,0,0,1,0
8739,1393,3,0,0,1,1,0,1,0
4068,1302,12,0,0,1,0,1,1,1
4226,792,11,0,0,0,0,0,1,1
1329,1139,6,0,1,0,1,0,1,1
1835,756,9,0,1,1,0,0,1,1
7887,755,6,1,1,1,1,1,1,0
557,651,2,0,1,1,0,0,1,0
6964,1118,5,0,0,1,1,0,1,0
36286,1330,7,1,0,1,1,0,1,0
1296,1020,5,0,0,0,0,0,1,0
28273,880,10,0,0,0,0,1,1,1
35034,156,10,0,0,0,0,1,1,1
1163,793,9,0,0,1,1,0,1,1
75108,77,2,1,1,1,0,0,1,0
9558,1011,12,1,1,0,1,1,1,1
4240,1173,8,0,0,0,0,0,1,1
1353,513,1,0,1,1,1,1,1,1
2507,148,1,1,1,1,0,0,1,0
47893,1177,4,0,0,0,0,0,1,1
1469,242,4,0,0,0,1,1,1,1
1319,713,1,1,1,1,1,0,1,0
5000,741,4,1,1,0,0,1,1,1
1528,1493,8,0,1,0,0,1,1,1
8124,280,10,0,0,0,1,0,1,1
1429,1269,2,1,1,0,1,1,1,1
159,1413,7,1,0,1,0,1,1,0
38992,709,6,1,1,0,1,0,1,1
58345,804,9,0,1,0,0,0,1,1
59631,1253,12,0,1,0,0,1,1,1
8918,945,2,0,0,0,1,1,1,1
1881,158,10,1,1,1,0,0,1,0
1097,689,4,1,0,1,0,0,1,0
1973,110,6,0,1,0,0,0,1,1
81700,1497,9,1,1,1,1,1,1,1
2142,141,9,1,1,1,0,0,1,0
3116,1277,4,0,1,0,1,1,1,1
5057,1425,10,0,0,0,0,0,1,1
4652,1424,9,1,1,1,1,1,1,1
24133,1418,1,0,0,1,0,1,1,1
1338,634,10,1,1,1,1,1,1,1
80941,51,10,0,0,0,0,0,1,1
1008,1248,2,1,0,1,0,1,1,0
45056,616,12,0,1,0,1,0,1,1
1400,1284,10,1,0,1,0,0,1,0
513,444,1,1,1,1,1,1,1,0
33085,1130,10,0,0,1,0,0,1,0
2797,404,6,1,1,0,1,1,1,1
7575,1237,7,1,1,0,0,0,1,1
59901,521,3,1,0,1,0,1,1,0
5332,762,4,0,0,1,0,1,1,0
654,742,1,1,0,1,0,0,1,0
54031,1193,11,1,1,0,1,0,1,1
1533,1391,6,1,0,1,1,0,1,0
1549,1172,4,1,1,0,1,1,1,1
1366,1278,2,1,1,1,0,1,1,1
8751,81,6,1,1,0,1,0,1,0
79334,536,7,0,0,0,1,1,1,1
608,974,4,1,1,0,0,0,1,0
42700,697,5,1,1,0,1,0,1,1
6741,785,12,1,0,0,1,0,1,0
76208,1475,4,0,0,0,0,1,1,1
6689,859,1,0,1,1,0,1,1,1
1316,118,5,0,0,0,1,1,1,1
8763,457,6,1,1,0,0,0,1,0
6608,761,1,0,0,1,0,0,1,0
3961,806,3,1,0,0,0,1,1,0
81892,230,10,0,1,1,1,1,1,1
4519,74,3,1,1,0,1,1,1,1
67576,297,7,1,1,0,1,1,1,1
95035,712,4,0,1,0,0,0,1,1
70239,206,9,0,1,0,1,0,1,1
1292,737,12,1,0,1,1,0,1,0
2016,558,8,0,0,1,1,0,1,1
43146,76,4,1,1,0,0,0,1,1
5711,909,1,1,0,1,0,0,1,0
62625,63,9,1,0,0,0,0,1,1
1624,754,1,1,0,0,0,1,1,0
1455,1397,1,1,1,1,0,0,1,0
586,171,11,0,0,0,1,0,1,1
869,1060,3,1,0,1,0,1,1,0
1359,659,10,0,1,1,1,1,1,1
931,349,3,1,1,0,1,0,1,1
1461,1161,6,0,0,0,0,1,1,1
5001,671,4,1,1,1,1,0,1,0
569,458,4,0,1,1,1,1,1,1
130,985,9,1,0,1,1,0,1,0
38317,978,11,0,0,0,1,1,1,1
1995,1055,7,1,0,1,0,1,1,0
2013,1270,1,0,0,1,0,0,1,1
1970,779,6,1,1,0,1,0,1,0
1523,164,3,0,1,1,0,0,1,0
44855,937,1,1,1,0,0,1,1,1
2422,748,3,0,0,0,1,1,1,1
1932,100,6,1,1,1,0,1,1,0
58080,31,8,1,1,0,1,1,1,1
1838,1223,1,1,0,0,1,1,1,0
57082,411,4,1,0,0,1,1,1,1
36966,158,1,1,1,0,1,1,1,1
1893,1276,2,1,1,0,1,0,1,0
67259,776,2,0,1,0,0,0,1,1
19135,775,2,1,1,0,0,1,1,0
8526,103,12,0,1,0,0,0,1,1
6100,152,8,0,1,1,1,0,1,0
9411,1362,7,1,0,1,0,1,1,0
60420,1414,4,0,1,0,1,1,1,1
70204,365,12,1,0,1,0,0,1,0
7741,902,12,0,0,0,0,1,1,1
8156,1299,5,1,1,0,1,1,1,1
278,129,3,0,0,1,1,1,1,1
34688,949,9,1,0,0,1,0,1,1
93222,1212,4,1,1,1,0,0,1,0
5194,971,7,1,0,0,0,0,1,0
56918,1299,8,0,1,0,1,0,1,1
8638,361,5,0,0,0,1,1,1,1
78669,12,7,0,0,1,1,0,1,1
6752,814,11,0,1,0,1,1,1,1
834,1280,8,1,0,0,1,1,1,1
7094,1499,2,1,0,1,0,1,1,0
1844,886,6,1,1,0,1,0,1,0
41595,107,10,1,0,1,0,0,1,1
56528,1453,8,0,0,0,1,0,1,1
24618,438,2,0,0,0,1,1,1,1
1421,844,10,0,1,1,0,1,1,1
215,1009,10,0,1,1,0,0,1,1
1032,1155,5,1,1,0,0,1,1,0
808,771,2,0,1,1,0,0,1,0
964,1498,3,1,0,0,0,1,1,0
93297,69,9,0,0,1,0,0,1,1
1869,607,2,0,0,1,1,1,1,1
6401,849,1,0,1,1,1,1,1,1
1123,706,5,1,1,1,1,0,1,0
7052,807,3,1,0,1,1,0,1,0
576,460,10,1,0,0,0,1,1,1
3285,1147,6,0,0,1,0,1,1,1
71900,1333,3,0,0,1,0,1,1,1
3471,468,2,0,1,0,0,1,1,1
7160,896,7,0,1,1,1,0,1,0
82664,78,10,1,0,0,1,1,1,1
626,663,9,1,0,1,1,1,1,0
1689,1339,5,0,0,1,0,0,1,1
962,194,5,1,0,0,1,1,1,0
7923,1397,2,0,0,0,0,1,1,1
2228,795,4,0,1,1,1,1,1,1
9261,1024,1,1,1,1,0,1,1,1
1557,658,1,0,0,0,1,1,1,1
5864,1237,9,1,0,0,1,0,1,0
645,1361,12,1,0,0,1,0,1,0
7803,900,1,1,0,1,1,1,1,1
39538,826,5,1,0,1,0,0,1,0
524,417,1,1,1,0,1,1,1,1
25827,1101,6,0,0,1,0,0,1,0
5351,1498,11,1,1,1,0,1,1,0
98022,579,4,1,0,1,1,1,1,0
58338,796,9,0,0,0,1,1,1,1
87467,1094,1,1,0,0,0,0,1,1
191,1066,3,1,0,0,0,1,1,0
81905,445,9,0,1,0,1,0,1,1
50966,655,12,1,0,0,1,0,1,1
5367,336,6,1,1,0,0,1,1,0
6960,965,6,1,0,1,1,0,1,0
3575,1335,7,0,0,1,0,1,1,0
21291,993,3,0,0,1,1,0,1,0
1442,1208,10,0,1,1,0,1,1,1
11384,392,3,1,1,1,0,0,1,0
448,187,5,0,1,0,0,0,1,1
81933,1430,3,0,0,0,0,1,1,1
359,1085,1,0,1,0,0,1,1,1
6647,650,12,0,1,0,0,0,1,1
1736,998,11,1,0,0,1,1,1,1
367,775,12,1,0,0,1,0,1,0
9811,468,6,0,0,0,1,0,1,1
87992,789,3,1,1,0,1,1,1,1
7578,214,9,1,0,1,0,0,1,0
23499,1496,7,0,1,0,1,0,1,1
24395,1459,8,1,0,0,1,0,1,1
8788,1143,5,0,0,0,0,1,1,1
880,903,4,0,1,0,1,1,1,1
38403,519,4,1,1,0,1,1,1,1
7458,465,2,0,0,1,0,0,1,0
73323,336,7,0,0,1,0,1,1,1
1112,1155,6,0,1,0,0,0,1,1
9147,1359,5,1,0,0,1,0,1,0
5222,341,3,1,1,0,0,0,1,1
35141,915,4,1,1,1,1,1,1,0
3101,478,6,0,1,1,0,0,1,1
453,359,4,1,0,1,0,0,1,0
7549,1448,6,0,1,1,1,0,1,0
64696,25,2,1,0,0,1,1,1,1
90971,28,3,0,0,0,1,0,1,1
4980,468,8,1,0,1,1,1,1,0
33418,365,12,0,0,1,1,0,1,1
87783,321,7,1,0,0,0,0,1,0
6246,1279,3,0,0,1,1,1,1,1
9319,489,9,1,1,0,1,1,1,1
48764,1310,9,1,0,0,0,0,1,1
34602,28,7,0,1,1,1,1,1,1
1980,94,12,0,0,1,0,0,1,0
6616,1050,11,0,0,0,0,1,1,1
1048,1025,5,1,1,1,0,1,1,0
1684,313,5,0,0,1,1,0,1,0
308,426,3,1,0,0,0,1,1,0
39690,429,2,1,0,1,0,1,1,0
3011,1237,2,1,0,0,0,0,1,0
92807,518,6,0,1,1,0,1,1,1
5882,280,10,0,0,1,0,1,1,1
61085,776,8,0,1,1,1,1,1,1
85517,898,6,1,0,1,1,1,1,0
2389,452,11,0,1,0,1,1,1,1
99204,200,7,1,0,0,0,0,1,0
19859,764,8,1,0,0,1,1,1,0
4766,147,11,1,1,0,0,1,1,1
237,1219,2,0,0,0,1,0,1,1
